year,leaid,lea_name,fips
2015,3403300,Clifton Public School District,New Jersey
2015,3403360,Clinton Township School District,New Jersey
2015,3403390,Closter Public School District,New Jersey
2015,3403420,Collingswood Public School District,New Jersey
2015,3403450,Colts Neck Township School District,New Jersey
2015,3403480,Commercial Township School District,New Jersey
2015,3403570,Cranford Public School District,New Jersey
2015,3403600,Cresskill Public School District,New Jersey
2015,3403690,Delanco Township School District,New Jersey
2015,3403780,Delran Township School District,New Jersey
2015,3403810,Demarest School District,New Jersey
2015,3403840,Dennis Township School District,New Jersey
2015,3403870,Denville Township K-8 School District,New Jersey
2015,3403900,Deptford Township Public School District,New Jersey
2015,3403930,Dover Public School District,New Jersey
2015,3403990,Dumont Public School District,New Jersey
2015,3404020,Dunellen Public School District,New Jersey
2015,3404110,East Brunswick Township School District,New Jersey
2015,3404140,East Greenwich Township School District,New Jersey
2015,3404170,East Hanover Township School District,New Jersey
2015,3404230,East Orange School District,New Jersey
2015,3404290,East Rutherford School District,New Jersey
2015,3404320,East Windsor Regional School District,New Jersey
2015,3404410,Eatontown Public School District,New Jersey
2015,3404440,Edgewater School District,New Jersey
2015,3404470,Edgewater Park Township School District,New Jersey
2015,3404500,Edison Township School District,New Jersey
2015,3404530,Egg Harbor City School District,New Jersey
2015,3404560,Egg Harbor Township School District,New Jersey
2015,3404590,Elizabeth Public Schools,New Jersey
2015,3404660,Elmwood Park School District,New Jersey
2015,3404710,Emerson Public School District,New Jersey
2015,3404740,Englewood Public School District,New Jersey
2015,3404770,Englewood Cliffs School District,New Jersey
2015,3404800,Essex County Vocational Technical Schools,New Jersey
2015,3404890,Evesham Township School District,New Jersey
2015,3404920,Ewing Township School District,New Jersey
2015,3404950,Fair Haven School District,New Jersey
2015,3404980,Fair Lawn Public School District,New Jersey
2015,3405010,Fairfield Public Schools,New Jersey
2015,3405070,Fairview Public School District,New Jersey
2015,3405190,Flemington-Raritan Regional School District,New Jersey
2015,3405220,Florence Township School District,New Jersey
2015,3405250,Florham Park Public Schools,New Jersey
2015,3405310,Fort Lee School District,New Jersey
2015,3405370,Franklin Lakes  School District,New Jersey
2015,3405430,Township Of Franklin School District,New Jersey
2015,3405490,Franklin Township Public School District,New Jersey
2015,3405580,Freehold Borough School District,New Jersey
2015,3405610,Freehold Regional High School District,New Jersey
2015,3405640,Freehold Township School District,New Jersey
2015,3405730,Galloway Township Public Schools,New Jersey
2015,3405760,Garfield Public School District,New Jersey
2015,3405880,Glassboro School District,New Jersey
2015,3405940,Glen Ridge Public Schools,New Jersey
2015,3405970,Glen Rock Public School District,New Jersey
2015,3406000,Gloucester City Public School District,New Jersey
2015,3406030,Gloucester Township School District,New Jersey
2015,3406060,Greater Egg Harbor Regional High School District,New Jersey
2015,3406120,Green Brook Township Public School District,New Jersey
2015,3406180,Greenwich Township School District,New Jersey
2015,3406210,Greenwich Township School District,New Jersey
2015,3406270,Hackensack School District,New Jersey
2015,3406300,Hackettstown Public School District,New Jersey
2015,3406330,Haddon Heights School District,New Jersey
2015,3406360,Haddon Township School District,New Jersey
2015,3406390,Haddonfield School District,New Jersey
2015,3406510,Hamilton Township School District,New Jersey
2015,3406540,Hamilton Township Public School District,New Jersey
2015,3406570,Hammonton School District,New Jersey
2015,3406660,Hanover Park Regional High School District,New Jersey
2015,3406690,Hanover Township School District,New Jersey
2015,3406780,Hardyston Township School District,New Jersey
2015,3406870,Harrison Public Schools,New Jersey
2015,3406900,Harrison Township School District,New Jersey
2015,3406930,Hasbrouck Heights School District,New Jersey
2015,3406990,Hawthorne Public School District,New Jersey
2015,3407110,High Bridge Borough School District,New Jersey
2015,3407170,Highland Park Boro School District,New Jersey
2015,3407230,Hillsborough Township Public School District,New Jersey
2015,3407260,Hillsdale School District,New Jersey
2015,3407290,Hillside Board Of Education,New Jersey
2015,3407350,Hoboken Public School District,New Jersey
2015,3407410,Holmdel Township School District,New Jersey
2015,3407440,Hopatcong Borough School District,New Jersey
2015,3407530,Hopewell Valley Regional School District,New Jersey
2015,3407560,Howell Township Public School District,New Jersey
2015,3407570,Hudson County Schools Of Technology School District,New Jersey
2015,3407680,Irvington Board Of Education,New Jersey
2015,3407740,Jackson Township School District,New Jersey
2015,3407770,Jamesburg Public School District,New Jersey
2015,3407800,Jefferson Township Public School District,New Jersey
2015,3407830,Jersey City School District,New Jersey
2015,3407860,Keansburg School District,New Jersey
2015,3407890,Kearny,New Jersey
2015,3407920,Kenilworth School District,New Jersey
2015,3407950,Keyport School District,New Jersey
2015,3407980,Kingsway Regional School District,New Jersey
2015,3408040,Kinnelon School District,New Jersey
2015,3408100,Lacey Township School District,New Jersey
2015,3408220,Lakewood Township School District,New Jersey
2015,3408400,Lawrence Township Public School District,New Jersey
2015,3408460,Lebanon Township School District,New Jersey
2015,3408490,Lenape Regional High School District,New Jersey
2015,3408520,Leonia Public School District,New Jersey
2015,3408580,Lincoln Park School District,New Jersey
2015,3408610,Linden Public School District,New Jersey
2015,3408640,Lindenwold Public School District,New Jersey
2015,3408670,Linwood City School District,New Jersey
2015,3408700,Little Egg Harbor Township School District,New Jersey
2015,3408730,Little Falls Township Public School District,New Jersey
2015,3408760,Little Ferry Public School District,New Jersey
2015,3408790,Little Silver Boro School District,New Jersey
2015,3408820,Livingston Board Of Education School District,New Jersey
2015,3408850,Lodi School District,New Jersey
2015,3408880,Logan Township School District,New Jersey
2015,3408910,Long Beach Island Consolidated School District,New Jersey
2015,3408940,Long Branch Public School District,New Jersey
2015,3409000,Lopatcong Township School District,New Jersey
2015,3409090,Lower Cape May Regional School District,New Jersey
2015,3409120,Pennsville Public School District,New Jersey
2015,3409150,Lower Township Elementary School District,New Jersey
2015,3409180,Lumberton Township Board Of Education,New Jersey
2015,3409210,Lyndhurst School District,New Jersey
2015,3409240,Madison Public School District,New Jersey
2015,3409270,Old Bridge Township School District,New Jersey
2015,3409330,Mahwah Township Public School District,New Jersey
2015,3409390,Manalapan-Englishtown Regional Schools School District,New Jersey
2015,3409420,Manasquan School District,New Jersey
2015,3409450,Manchester Township School District,New Jersey
2015,3409510,Mansfield Township School District,New Jersey
2015,3409600,Mantua Township School District,New Jersey
2015,3409630,Manville Board Of Education,New Jersey
2015,3409660,Maple Shade School District,New Jersey
2015,3409690,Margate City School District,New Jersey
2015,3409720,Marlboro Township School District,New Jersey
2015,3409750,Matawan-Aberdeen Regional School District,New Jersey
2015,3409810,Maywood School District,New Jersey
2015,3409840,Medford Lakes School District,New Jersey
2015,3409870,Medford Township School District,New Jersey
2015,3409900,Mendham Borough School District,New Jersey
2015,3409930,Mendham Township School District,New Jersey
2015,3409950,Area Vocational Technical Schools Of Mercer County,New Jersey
2015,3409990,Metuchen Public School District,New Jersey
2015,3410020,Middle Township Public School District,New Jersey
2015,3410050,Middlesex Borough School District,New Jersey
2015,3410080,Middlesex County Vocational And Technical School District,New Jersey
2015,3410110,Middletown Township Public School District,New Jersey
2015,3410140,Midland Park School District,New Jersey
2015,3410200,Millburn Township Schools,New Jersey
2015,3410230,Millstone Township School District,New Jersey
2015,3410290,Milltown School District,New Jersey
2015,3410320,Millville  School District,New Jersey
2015,3410470,Monroe Township Public School District,New Jersey
2015,3410500,Monroe Township School District,New Jersey
2015,3410560,Montclair Public Schools,New Jersey
2015,3410590,Montgomery Township School District,New Jersey
2015,3410620,Montvale Board Of Education School District,New Jersey
2015,3410650,Montville Township School District,New Jersey
2015,3410710,Moorestown Township Public School District,New Jersey
2015,3410720,Morris County Vocational School District,New Jersey
2015,3410740,Morris Hills Regional School District,New Jersey
2015,3410770,Morris Plains School District,New Jersey
2015,3410810,Morris School District,New Jersey
2015,3410860,Mount Arlington Public School District,New Jersey
2015,3410890,Mt. Ephraim School District,New Jersey
2015,3410920,Mount Holly Township Public School District,New Jersey
2015,3410950,Mount Laurel Township School District,New Jersey
2015,3410980,Mount Olive Township School District,New Jersey
2015,3411010,Mountain Lakes Public School District,New Jersey
2015,3411040,Mountainside School District,New Jersey
2015,3411070,Mullica Township School District,New Jersey
2015,3411160,Neptune Township School District,New Jersey
2015,3411220,New Brunswick School District,New Jersey
2015,3411280,New Milford Public School District,New Jersey
2015,3411310,New Providence Board Of Education,New Jersey
2015,3411340,Newark Public School District,New Jersey
2015,3411400,Newton Public School District,New Jersey
2015,3411430,North Arlington School District,New Jersey
2015,3411460,North Bergen School District,New Jersey
2015,3411490,North Brunswick Township School District,New Jersey
2015,3411520,North Caldwell School District,New Jersey
2015,3411550,North Haledon School District,New Jersey
2015,3411580,North Hanover Township School District,New Jersey
2015,3411610,North Hunterdon-Voorhees Regional High School District,New Jersey
2015,3411640,North Plainfield School District,New Jersey
2015,3411700,Northern Burlington County Regional School District,New Jersey
2015,3411760,Northern Valley Regional High School District,New Jersey
2015,3411790,Northfield City School District,New Jersey
2015,3411880,Nutley Public School District,New Jersey
2015,3411910,Oakland Public School District,New Jersey
2015,3411970,Ocean City School District,New Jersey
2015,3411980,Ocean County Vocational Technical School School District,New Jersey
2015,3412060,Township Of Ocean School District,New Jersey
2015,3412090,Ocean Township School District,New Jersey
2015,3412120,Oceanport School District,New Jersey
2015,3412180,Old Tappan Public School District,New Jersey
2015,3412260,River Dell Regional School District,New Jersey
2015,3412270,Orange Board Of Education,New Jersey
2015,3412360,Palisades Park School District,New Jersey
2015,3412390,Palmyra Public School District,New Jersey
2015,3412420,Paramus Public School District,New Jersey
2015,3412450,Park Ridge School District,New Jersey
2015,3412480,Parsippany-Troy Hills Township School District,New Jersey
2015,3412510,Pascack Valley Regional High School District,New Jersey
2015,3412540,Passaic City School District,New Jersey
2015,3412660,Long Hill Township School District,New Jersey
2015,3412690,Paterson Public School District,New Jersey
2015,3412720,Paulsboro School District,New Jersey
2015,3412810,Pemberton Township Schools,New Jersey
2015,3412840,Penns Grove-Carneys Point Regional School District,New Jersey
2015,3412870,Pennsauken Township Board Of Education School District,New Jersey
2015,3412900,Pequannock Township School District,New Jersey
2015,3412930,Perth Amboy Public School District,New Jersey
2015,3412960,Phillipsburg School District,New Jersey
2015,3412990,Pine Hill School District,New Jersey
2015,3413000,Pinelands Regional School District,New Jersey
2015,3413050,Piscataway Township School District,New Jersey
2015,3413080,Pitman Boro School District,New Jersey
2015,3413110,Pittsgrove Township School District,New Jersey
2015,3413140,Plainfield Public Schools,New Jersey
2015,3413200,Pleasantville Public School District,New Jersey
2015,3413230,Plumsted Township School District,New Jersey
2015,3413290,Point Pleasant Borough School District,New Jersey
2015,3413320,Point Pleasant Beach School District,New Jersey
2015,3413350,Pompton Lakes School District,New Jersey
2015,3413410,Princeton Public Schools,New Jersey
2015,3413530,Rahway Public School District,New Jersey
2015,3413560,Ramapo Indian Hills Regional High School District,New Jersey
2015,3413590,Ramsey School District,New Jersey
2015,3413650,Randolph Township School District,New Jersey
2015,3413680,Hazlet Township Public School District,New Jersey
2015,3413710,Readington Township School District,New Jersey
2015,3413740,Red Bank Borough Public School District,New Jersey
2015,3413770,Ridgefield School District,New Jersey
2015,3413800,Ridgefield Park School District,New Jersey
2015,3413830,Ridgewood Public School District,New Jersey
2015,3413860,Ringwood School District,New Jersey
2015,3413890,River Edge School District,New Jersey
2015,3413950,River Vale Public School District,New Jersey
2015,3414010,Riverside Township School District,New Jersey
2015,3414100,Rockaway Borough School District,New Jersey
2015,3414130,Rockaway Township School District,New Jersey
2015,3414280,Roselle Public Schools,New Jersey
2015,3414310,Roselle Park Board Of Education,New Jersey
2015,3414340,Roxbury Township School District,New Jersey
2015,3414370,Rumson Borough School District,New Jersey
2015,3414430,Runnemede Public School District,New Jersey
2015,3414460,Rutherford School District,New Jersey
2015,3414490,Saddle Brook School District,New Jersey
2015,3414550,Salem City School District,New Jersey
2015,3414640,Sayreville School District,New Jersey
2015,3414670,Scotch Plains-Fanwood School District,New Jersey
2015,3414850,Secaucus Board Of Education,New Jersey
2015,3414880,Shamong Township School District,New Jersey
2015,3415030,Somers Point School District,New Jersey
2015,3415090,Somerville Public School District,New Jersey
2015,3415120,South Amboy School District,New Jersey
2015,3415210,South Brunswick School District,New Jersey
2015,3415330,South Orange-Maplewood School District,New Jersey
2015,3415360,South Plainfield School District,New Jersey
2015,3415390,South River Public School District,New Jersey
2015,3415420,Southampton Township School District,New Jersey
2015,3415450,Delsea Regional High School District,New Jersey
2015,3415480,Southern Regional School District,New Jersey
2015,3415510,Sparta Township Public School District,New Jersey
2015,3415540,Spotswood Public School District,New Jersey
2015,3415630,Springfield Public School District,New Jersey
2015,3415690,Stafford Township School District,New Jersey
2015,3415870,Stratford School District,New Jersey
2015,3415900,Summit Public School District,New Jersey
2015,3415960,Sussex-Wantage Regional School District,New Jersey
2015,3415990,Swedesboro-Woolwich School District,New Jersey
2015,3416020,Tabernacle Township School District,New Jersey
2015,3416080,Teaneck School District,New Jersey
2015,3416110,Tenafly Public School District,New Jersey
2015,3416170,Tewksbury Township School District,New Jersey
2015,3416200,Tinton Falls School District,New Jersey
2015,3416230,Toms River Regional School District,New Jersey
2015,3416260,Totowa Public School District,New Jersey
2015,3416290,Trenton Public School District,New Jersey
2015,3416380,Union City School District,New Jersey
